15609,222,AW00015609,NULL,"Sharma, Karl C",Karl,C,Sharma,11/08/1985,S,NULL,M,karl10@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,1 (11) 500 555-0159,15/08/2013,0-1 Miles
15610,273,AW00015610,NULL,"Gonzales, Jessica A",Jessica,A,Gonzales,11/04/1986,S,NULL,F,jessica41@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,1 (11) 500 555-0117,18/09/2013,2-5 Miles
15611,215,AW00015611,NULL,"Patel, Michele",Michele,NULL,Patel,08/02/1984,S,NULL,F,michele58@adventure-works.com,30000,0,0,High School,Manual,1,1,1 (11) 500 555-0182,14/06/2013,2-5 Miles
15612,259,AW00015612,NULL,"Ma, Damien",Damien,NULL,Ma,05/10/1983,S,NULL,M,damien12@adventure-works.com,30000,0,0,High School,Manual,0,1,1 (11) 500 555-0195,08/05/2013,1-2 Miles
15613,221,AW00015613,NULL,"Moreno, Melinda",Melinda,NULL,Moreno,14/03/1984,S,NULL,F,melinda3@adventure-works.com,30000,0,0,High School,Manual,0,1,1 (11) 500 555-0155,23/05/2013,1-2 Miles
15614,262,AW00015614,NULL,"Simmons, Faith S",Faith,S,Simmons,13/05/1980,M,NULL,F,faith14@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,0,1 (11) 500 555-0117,13/10/2011,1-2 Miles
15615,259,AW00015615,NULL,"Alvarez, Erika",Erika,NULL,Alvarez,12/08/1984,S,NULL,F,erika4@adventure-works.com,30000,0,0,High School,Manual,0,1,1 (11) 500 555-0171,26/03/2013,2-5 Miles
15616,183,AW00015616,NULL,"Alonso, Janet K",Janet,K,Alonso,14/05/1984,S,NULL,F,janet13@adventure-works.com,30000,0,0,High School,Manual,0,1,1 (11) 500 555-0112,21/09/2013,1-2 Miles
15617,197,AW00015617,NULL,"Chande, Dawn A",Dawn,A,Chande,02/08/1984,S,NULL,F,dawn39@adventure-works.com,30000,0,0,High School,Manual,0,1,1 (11) 500 555-0169,01/02/2013,2-5 Miles
15618,162,AW00015618,NULL,"Sharma, Gabriel",Gabriel,NULL,Sharma,26/08/1978,M,NULL,M,gabriel27@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,1 (11) 500 555-0124,01/04/2013,1-2 Miles
15619,236,AW00015619,NULL,"Subram, Levi",Levi,NULL,Subram,23/09/1978,M,NULL,M,levi12@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,1 (11) 500 555-0111,13/10/2011,0-1 Miles
15620,256,AW00015620,NULL,"Subram, Dominique S",Dominique,S,Subram,16/11/1978,S,NULL,F,dominique10@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,0,0,1 (11) 500 555-0119,05/10/2011,0-1 Miles
15621,268,AW00015621,NULL,"Wu, Kelli T",Kelli,T,Wu,26/03/1979,S,NULL,F,kelli7@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,1 (11) 500 555-0165,07/10/2011,1-2 Miles
15622,144,AW00015622,Ms.,"Schleger, Yvonne",Yvonne,NULL,Schleger,14/04/1978,S,NULL,M,yvonne2@adventure-works.com,30000,0,0,High School,Manual,0,1,155-555-0100,14/01/2012,1-2 Miles
15623,195,AW00015623,NULL,"Madan, Molly A",Molly,A,Madan,10/04/1978,M,NULL,F,molly7@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,1 (11) 500 555-0131,25/08/2012,0-1 Miles
15624,217,AW00015624,NULL,"Rubio, Tyrone",Tyrone,NULL,Rubio,08/08/1983,M,NULL,M,tyrone20@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,1 (11) 500 555-0156,17/08/2012,0-1 Miles
15625,142,AW00015625,NULL,"Alvarez, Clinton",Clinton,NULL,Alvarez,16/04/1978,M,NULL,M,clinton1@adventure-works.com,40000,1,1,Partial College,Clerical,1,1,1 (11) 500 555-0196,08/02/2012,1-2 Miles
15626,155,AW00015626,NULL,"White, Eduardo F",Eduardo,F,White,20/07/1983,M,NULL,M,eduardo11@adventure-works.com,40000,1,1,Partial College,Clerical,1,1,1 (11) 500 555-0178,28/02/2012,1-2 Miles
15627,146,AW00015627,NULL,"Srini, Troy",Troy,NULL,Srini,23/06/1978,S,NULL,M,troy9@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,1 (11) 500 555-0160,17/02/2012,1-2 Miles
15628,161,AW00015628,NULL,"Sandberg, Brianna T",Brianna,T,Sandberg,10/04/1922,M,NULL,F,brianna47@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,1,1 (11) 500 555-0177,17/10/2013,0-1 Miles
15629,162,AW00015629,NULL,"Ruiz, Meghan A",Meghan,A,Ruiz,31/03/1977,S,NULL,F,meghan1@adventure-works.com,10000,0,0,Partial High School,Manual,1,2,1 (11) 500 555-0199,31/12/2013,1-2 Miles
15630,260,AW00015630,NULL,"Tang, Nichole C",Nichole,C,Tang,30/10/1976,S,NULL,F,nichole4@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,1 (11) 500 555-0125,24/10/2011,1-2 Miles
15631,263,AW00015631,NULL,"Andersen, Clayton",Clayton,NULL,Andersen,11/05/1977,S,NULL,M,clayton31@adventure-works.com,20000,0,0,Partial High School,Manual,1,2,1 (11) 500 555-0121,24/10/2011,1-2 Miles
15632,245,AW00015632,NULL,"Carlson, Gloria P",Gloria,P,Carlson,08/07/1976,M,NULL,F,gloria19@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,1 (11) 500 555-0114,09/11/2011,0-1 Miles
15633,128,AW00015633,NULL,"Shan, Ashlee D",Ashlee,D,Shan,08/02/1977,S,NULL,F,ashlee17@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,1 (11) 500 555-0173,21/05/2013,0-1 Miles
15634,271,AW00015634,NULL,"Kelly, Dalton L",Dalton,L,Kelly,23/05/1982,S,NULL,M,dalton72@adventure-works.com,30000,0,0,High School,Manual,0,1,1 (11) 500 555-0140,18/06/2013,2-5 Miles
15635,261,AW00015635,NULL,"Martin, Sheila",Sheila,NULL,Martin,20/02/1977,S,NULL,F,sheila0@adventure-works.com,30000,0,0,High School,Manual,0,1,1 (11) 500 555-0199,13/05/2013,2-5 Miles
15636,127,AW00015636,NULL,"White, David P",David,P,White,22/11/1975,S,NULL,M,david71@adventure-works.com,40000,2,2,Partial College,Clerical,1,1,1 (11) 500 555-0150,11/06/2013,1-2 Miles
15637,179,AW00015637,NULL,"Sharma, Russell A",Russell,A,Sharma,19/01/1977,S,NULL,M,russell12@adventure-works.com,40000,2,2,Partial College,Clerical,1,1,1 (11) 500 555-0167,04/08/2012,1-2 Miles
15638,259,AW00015638,NULL,"He, Rosa J",Rosa,J,He,23/01/1947,M,NULL,F,rosa18@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,1 (11) 500 555-0162,19/11/2011,0-1 Miles
15639,21,AW00015639,NULL,"Coleman, Melanie H",Melanie,H,Coleman,30/08/1985,M,NULL,F,melanie21@adventure-works.com,10000,0,0,Partial College,Manual,0,1,1 (11) 500 555-0112,06/04/2013,0-1 Miles
15640,21,AW00015640,NULL,"Gomez, Gary",Gary,NULL,Gomez,14/10/1985,S,NULL,M,gary11@adventure-works.com,10000,0,0,Partial College,Manual,1,1,1 (11) 500 555-0117,28/01/2013,1-2 Miles
15641,33,AW00015641,NULL,"Sara, Marco L",Marco,L,Sara,01/11/1983,M,NULL,M,marco11@adventure-works.com,10000,0,0,Partial College,Manual,1,1,1 (11) 500 555-0124,22/04/2013,2-5 Miles
15642,35,AW00015642,NULL,"Gao, Cara B",Cara,B,Gao,21/02/1983,S,NULL,F,cara10@adventure-works.com,10000,0,0,High School,Manual,1,2,1 (11) 500 555-0187,31/10/2012,0-1 Miles
15643,14,AW00015643,NULL,"Raji, Omar",Omar,NULL,Raji,20/03/1983,S,NULL,M,omar42@adventure-works.com,10000,0,0,High School,Manual,1,2,1 (11) 500 555-0134,30/10/2012,0-1 Miles
15644,4,AW00015644,NULL,"Gonzalez, Savannah F",Savannah,F,Gonzalez,16/02/1985,S,NULL,F,savannah31@adventure-works.com,10000,1,1,High School,Manual,0,0,1 (11) 500 555-0117,11/11/2012,1-2 Miles
15645,10,AW00015645,NULL,"Gill, Javier",Javier,NULL,Gill,08/09/1984,M,NULL,M,javier8@adventure-works.com,20000,0,0,Bachelors,Clerical,0,0,1 (11) 500 555-0180,02/11/2012,0-1 Miles
15646,31,AW00015646,NULL,"Kelly, Emma A",Emma,A,Kelly,02/05/1984,S,NULL,F,emma46@adventure-works.com,10000,1,1,High School,Manual,0,0,1 (11) 500 555-0132,15/11/2012,2-5 Miles
15647,23,AW00015647,NULL,"He, Dawn",Dawn,NULL,He,19/05/1984,M,NULL,F,dawn20@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,1 (11) 500 555-0125,06/11/2012,0-1 Miles
15648,34,AW00015648,NULL,"Gonzalez, Edgar A",Edgar,A,Gonzalez,03/03/1984,M,NULL,M,edgar19@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,1 (11) 500 555-0117,28/10/2012,0-1 Miles
15649,160,AW00015649,NULL,"Jimenez, Melinda T",Melinda,T,Jimenez,07/04/1954,M,NULL,F,melinda2@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,1 (11) 500 555-0140,10/02/2012,0-1 Miles
15650,208,AW00015650,NULL,"Li, Ronnie",Ronnie,NULL,Li,31/01/1972,S,NULL,M,ronnie2@adventure-works.com,20000,1,1,Partial College,Manual,0,0,1 (11) 500 555-0123,14/12/2013,0-1 Miles
15651,212,AW00015651,NULL,"Lopez, Ann T",Ann,T,Lopez,09/07/1972,S,NULL,F,ann21@adventure-works.com,20000,1,1,Partial College,Manual,0,0,1 (11) 500 555-0165,13/08/2012,1-2 Miles
15652,229,AW00015652,NULL,"Wang, Barbara M",Barbara,M,Wang,22/11/1966,M,NULL,F,barbara11@adventure-works.com,30000,4,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0169,17/11/2011,0-1 Miles
15653,254,AW00015653,NULL,"Madan, Gerald E",Gerald,E,Madan,01/12/1977,S,NULL,M,gerald37@adventure-works.com,30000,3,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0120,09/11/2011,0-1 Miles
15654,200,AW00015654,NULL,"Fernandez, Levi",Levi,NULL,Fernandez,09/09/1965,S,NULL,M,levi15@adventure-works.com,10000,1,1,High School,Manual,0,1,1 (11) 500 555-0172,10/06/2013,2-5 Miles
15655,144,AW00015655,NULL,"Gomez, Deanna",Deanna,NULL,Gomez,30/10/1971,M,NULL,F,deanna26@adventure-works.com,20000,1,1,Partial College,Manual,1,0,1 (11) 500 555-0124,22/02/2012,1-2 Miles
15656,178,AW00015656,NULL,"Zhao, Darryl",Darryl,NULL,Zhao,13/12/1965,S,NULL,M,darryl10@adventure-works.com,20000,1,1,Partial College,Manual,0,0,1 (11) 500 555-0156,10/02/2012,1-2 Miles
15657,271,AW00015657,NULL,"Hayes, Marcus A",Marcus,A,Hayes,18/12/1965,M,NULL,M,marcus72@adventure-works.com,30000,3,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0141,05/11/2011,0-1 Miles
15658,184,AW00015658,NULL,"Rogers, Victoria",Victoria,NULL,Rogers,12/02/1965,S,NULL,F,victoria27@adventure-works.com,10000,1,1,High School,Manual,0,1,1 (11) 500 555-0161,01/09/2013,2-5 Miles
15659,127,AW00015659,NULL,"Rivera, Angela J",Angela,J,Rivera,13/08/1964,M,NULL,F,angela43@adventure-works.com,20000,2,0,Partial College,Manual,1,1,1 (11) 500 555-0111,16/02/2012,0-1 Miles
15660,250,AW00015660,NULL,"Jai, April",April,NULL,Jai,01/03/1965,M,NULL,F,april9@adventure-works.com,20000,2,0,Partial College,Manual,1,1,1 (11) 500 555-0184,17/12/2011,0-1 Miles
15661,269,AW00015661,NULL,"Robinson, Brandon J",Brandon,J,Robinson,16/02/1965,M,NULL,M,brandon48@adventure-works.com,30000,3,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0149,06/12/2011,0-1 Miles
15662,279,AW00015662,NULL,"Richardson, Megan M",Megan,M,Richardson,21/11/1965,M,NULL,F,megan38@adventure-works.com,30000,3,0,Bachelors,Clerical,1,0,1 (11) 500 555-0132,06/12/2011,0-1 Miles
15663,196,AW00015663,NULL,"Chen, Mandy A",Mandy,A,Chen,05/01/1965,M,NULL,F,mandy3@adventure-works.com,30000,0,0,Bachelors,Clerical,1,0,1 (11) 500 555-0198,18/08/2012,0-1 Miles
15664,172,AW00015664,NULL,"Vazquez, Jill",Jill,NULL,Vazquez,22/04/1970,S,NULL,F,jill22@adventure-works.com,30000,0,0,Bachelors,Clerical,1,0,1 (11) 500 555-0133,01/02/2012,0-1 Miles
15665,198,AW00015665,NULL,"Sai, Kristi P",Kristi,P,Sai,02/01/1965,M,NULL,F,kristi22@adventure-works.com,30000,0,0,Bachelors,Clerical,1,0,1 (11) 500 555-0196,13/08/2012,0-1 Miles
15666,205,AW00015666,NULL,"Liang, Bianca B",Bianca,B,Liang,18/10/1981,S,NULL,F,bianca13@adventure-works.com,10000,2,2,High School,Manual,1,0,1 (11) 500 555-0175,20/08/2012,0-1 Miles
15667,151,AW00015667,NULL,"Ramos, Hector",Hector,NULL,Ramos,16/03/1976,M,NULL,M,hector15@adventure-works.com,30000,0,0,Bachelors,Clerical,1,0,1 (11) 500 555-0116,29/01/2012,0-1 Miles
15668,273,AW00015668,NULL,"Fernandez, Erick E",Erick,E,Fernandez,23/02/1981,M,NULL,M,erick15@adventure-works.com,40000,0,0,Graduate Degree,Clerical,0,0,1 (11) 500 555-0117,24/12/2011,0-1 Miles
15669,279,AW00015669,NULL,"Suurs, Paul J",Paul,J,Suurs,20/04/1981,M,NULL,F,paul8@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0112,08/12/2011,0-1 Miles
15670,183,AW00015670,NULL,"Sánchez, Sergio S",Sergio,S,Sánchez,31/01/1975,M,NULL,M,sergio21@adventure-works.com,20000,0,0,Partial College,Manual,0,1,1 (11) 500 555-0116,17/12/2013,1-2 Miles
15671,268,AW00015671,NULL,"Torres, Lawrence",Lawrence,NULL,Torres,24/11/1974,S,NULL,M,lawrence10@adventure-works.com,20000,0,0,Partial College,Manual,0,1,1 (11) 500 555-0149,28/02/2013,0-1 Miles
15672,160,AW00015672,NULL,"Nara, Kelvin E",Kelvin,E,Nara,19/07/1974,S,NULL,M,kelvin13@adventure-works.com,20000,0,0,Partial College,Manual,1,1,1 (11) 500 555-0173,24/12/2013,2-5 Miles
15673,209,AW00015673,NULL,"Goel, Jon",Jon,NULL,Goel,04/06/1980,S,NULL,M,jon16@adventure-works.com,20000,0,0,Partial College,Manual,0,1,1 (11) 500 555-0169,10/04/2013,0-1 Miles
15674,117,AW00015674,NULL,"Raheem, Tommy A",Tommy,A,Raheem,05/01/1975,S,NULL,M,tommy14@adventure-works.com,30000,0,0,Bachelors,Clerical,1,0,1 (11) 500 555-0114,13/03/2012,0-1 Miles
15675,120,AW00015675,NULL,"Alonso, Jay A",Jay,A,Alonso,15/04/1975,M,NULL,M,jay37@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0144,09/03/2012,0-1 Miles
15676,224,AW00015676,NULL,"Wang, Todd",Todd,NULL,Wang,05/10/1974,S,NULL,M,todd3@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0132,24/08/2012,0-1 Miles
15677,220,AW00015677,NULL,"Bradley, Alyssa C",Alyssa,C,Bradley,08/02/1975,M,NULL,F,alyssa31@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0127,27/09/2012,0-1 Miles
15678,212,AW00015678,NULL,"Zhou, Susan",Susan,NULL,Zhou,04/06/1980,M,NULL,F,susan18@adventure-works.com,40000,0,0,Graduate Degree,Clerical,1,0,1 (11) 500 555-0131,08/09/2012,0-1 Miles
15679,189,AW00015679,NULL,"Patterson, Robert",Robert,NULL,Patterson,10/03/1958,M,NULL,M,robert24@adventure-works.com,10000,3,0,Partial College,Manual,0,2,1 (11) 500 555-0171,11/05/2013,0-1 Miles
15680,171,AW00015680,NULL,"She, Tasha",Tasha,NULL,She,05/09/1956,M,NULL,F,tasha0@adventure-works.com,10000,4,0,High School,Manual,0,2,1 (11) 500 555-0117,05/07/2013,0-1 Miles
15681,262,AW00015681,NULL,"Gonzales, Emma P",Emma,P,Gonzales,07/02/1960,M,NULL,F,emma63@adventure-works.com,80000,4,2,Partial College,Professional,1,1,1 (11) 500 555-0170,01/02/2013,10+ Miles
15682,142,AW00015682,NULL,"Garcia, Heidi R",Heidi,R,Garcia,18/11/1949,S,NULL,F,heidi17@adventure-works.com,80000,5,0,Bachelors,Management,1,2,1 (11) 500 555-0138,11/01/2014,10+ Miles
15683,156,AW00015683,NULL,"Carlson, Jessie",Jessie,NULL,Carlson,20/12/1949,S,NULL,F,jessie37@adventure-works.com,90000,5,0,Partial College,Professional,0,2,1 (11) 500 555-0158,13/03/2013,10+ Miles
15684,168,AW00015684,NULL,"Suarez, Tyrone",Tyrone,NULL,Suarez,07/07/1955,S,NULL,M,tyrone18@adventure-works.com,90000,5,0,Partial College,Professional,0,2,1 (11) 500 555-0181,09/03/2012,2-5 Miles
15685,172,AW00015685,NULL,"Vazquez, Robin",Robin,NULL,Vazquez,07/12/1949,M,NULL,F,robin11@adventure-works.com,110000,3,4,Bachelors,Management,1,4,1 (11) 500 555-0179,25/03/2012,5-10 Miles
15686,244,AW00015686,NULL,"Vazquez, Pedro A",Pedro,A,Vazquez,31/12/1949,M,NULL,M,pedro35@adventure-works.com,130000,3,4,Bachelors,Management,1,4,1 (11) 500 555-0169,26/02/2013,0-1 Miles
15687,211,AW00015687,NULL,"Suri, Jay",Jay,NULL,Suri,16/12/1950,M,NULL,M,jay6@adventure-works.com,70000,5,1,High School,Professional,1,2,1 (11) 500 555-0124,14/09/2012,10+ Miles
15688,196,AW00015688,NULL,"Gray, Chase J",Chase,J,Gray,04/11/1950,M,NULL,M,chase6@adventure-works.com,70000,5,1,High School,Professional,1,2,1 (11) 500 555-0124,08/09/2012,2-5 Miles
15689,158,AW00015689,NULL,"Wang, Stacey",Stacey,NULL,Wang,06/07/1950,S,NULL,F,stacey1@adventure-works.com,90000,5,0,Partial College,Professional,0,2,1 (11) 500 555-0194,04/05/2013,10+ Miles
15690,267,AW00015690,NULL,"Perez, Clifford R",Clifford,R,Perez,10/12/1951,S,NULL,M,clifford20@adventure-works.com,160000,3,4,Bachelors,Management,0,4,1 (11) 500 555-0124,21/10/2013,0-1 Miles
15691,273,AW00015691,NULL,"Henderson, Julian J",Julian,J,Henderson,15/12/1959,M,NULL,M,julian6@adventure-works.com,90000,3,1,High School,Professional,1,2,1 (11) 500 555-0136,27/12/2011,10+ Miles
15692,262,AW00015692,NULL,"Garcia, Ryan J",Ryan,J,Garcia,12/10/1959,M,NULL,M,ryan52@adventure-works.com,90000,3,1,High School,Professional,1,2,1 (11) 500 555-0116,30/11/2011,2-5 Miles
15693,127,AW00015693,NULL,"Barnes, Isabel",Isabel,NULL,Barnes,16/01/1960,S,NULL,F,isabel3@adventure-works.com,90000,3,1,High School,Professional,1,2,1 (11) 500 555-0181,28/03/2012,10+ Miles
15694,236,AW00015694,NULL,"Diaz, Stephanie",Stephanie,NULL,Diaz,18/01/1959,M,NULL,F,stephanie49@adventure-works.com,80000,4,2,Partial College,Professional,1,2,1 (11) 500 555-0153,15/09/2013,2-5 Miles
15695,261,AW00015695,NULL,"Gomez, Bruce",Bruce,NULL,Gomez,16/12/1959,M,NULL,M,bruce23@adventure-works.com,150000,3,5,Partial High School,Professional,1,2,1 (11) 500 555-0117,29/11/2011,0-1 Miles
15696,222,AW00015696,NULL,"Sun, Damien A",Damien,A,Sun,03/12/1958,M,NULL,M,damien10@adventure-works.com,100000,3,4,Bachelors,Management,1,3,1 (11) 500 555-0172,27/06/2013,10+ Miles
15697,121,AW00015697,NULL,"Morris, Julia",Julia,NULL,Morris,03/01/1959,M,NULL,F,julia48@adventure-works.com,110000,2,5,Partial College,Professional,1,2,1 (11) 500 555-0114,16/03/2012,10+ Miles
15698,162,AW00015698,NULL,"Wang, Susan D",Susan,D,Wang,31/08/1958,S,NULL,F,susan11@adventure-works.com,120000,3,5,Bachelors,Management,1,3,1 (11) 500 555-0191,11/11/2013,10+ Miles
15699,276,AW00015699,NULL,"Hernandez, Jonathon F",Jonathon,F,Hernandez,11/03/1959,M,NULL,M,jonathon0@adventure-works.com,170000,0,5,Bachelors,Management,1,3,1 (11) 500 555-0191,05/01/2012,0-1 Miles
15700,193,AW00015700,NULL,"Guo, Eugene R",Eugene,R,Guo,19/05/1958,M,NULL,M,eugene22@adventure-works.com,80000,4,1,Partial College,Professional,1,2,1 (11) 500 555-0155,27/09/2012,2-5 Miles
15701,236,AW00015701,NULL,"Kapoor, Jillian R",Jillian,R,Kapoor,27/03/1958,M,NULL,F,jillian2@adventure-works.com,130000,4,5,Partial College,Professional,0,3,1 (11) 500 555-0185,29/03/2013,10+ Miles
15702,240,AW00015702,NULL,"Mehta, Ruth",Ruth,NULL,Mehta,15/02/1958,M,NULL,F,ruth18@adventure-works.com,130000,4,5,High School,Professional,1,3,1 (11) 500 555-0139,09/01/2012,0-1 Miles
15703,142,AW00015703,NULL,"Chande, Alison",Alison,NULL,Chande,02/05/1962,M,NULL,F,alison15@adventure-works.com,80000,5,2,High School,Professional,1,2,1 (11) 500 555-0110,28/01/2013,10+ Miles
15704,134,AW00015704,NULL,"Luo, Peter E",Peter,E,Luo,10/09/1956,S,NULL,M,peter13@adventure-works.com,90000,4,1,High School,Professional,1,3,1 (11) 500 555-0167,19/08/2013,10+ Miles
15705,117,AW00015705,NULL,"Simmons, Gabriel",Gabriel,NULL,Simmons,19/09/1955,M,NULL,M,gabriel12@adventure-works.com,100000,3,4,Partial College,Management,1,4,1 (11) 500 555-0186,20/05/2013,10+ Miles
15706,210,AW00015706,NULL,"Arthur, Tina L",Tina,L,Arthur,25/05/1955,M,NULL,F,tina8@adventure-works.com,90000,4,1,High School,Management,1,3,1 (11) 500 555-0154,12/03/2013,10+ Miles
15707,121,AW00015707,NULL,"Rubio, Robin",Robin,NULL,Rubio,11/09/1960,M,NULL,F,robin16@adventure-works.com,120000,4,5,Partial College,Management,1,3,1 (11) 500 555-0145,12/09/2013,10+ Miles
15708,150,AW00015708,NULL,"Jai, Nina",Nina,NULL,Jai,17/07/1960,M,NULL,F,nina11@adventure-works.com,120000,4,5,High School,Management,1,3,1 (11) 500 555-0112,23/02/2013,10+ Miles
15709,215,AW00015709,NULL,"Prasad, Chelsea M",Chelsea,M,Prasad,31/08/1959,M,NULL,F,chelsea10@adventure-works.com,70000,5,1,Partial High School,Skilled Manual,1,3,1 (11) 500 555-0197,24/03/2013,10+ Miles
15710,190,AW00015710,NULL,"Rana, Brandy A",Brandy,A,Rana,22/07/1953,M,NULL,F,brandy7@adventure-works.com,90000,4,1,High School,Management,0,3,1 (11) 500 555-0137,02/09/2012,5-10 Miles
15711,235,AW00015711,NULL,"Liang, Jeffery",Jeffery,NULL,Liang,30/12/1953,M,NULL,M,jeffery16@adventure-works.com,110000,4,5,High School,Management,1,3,1 (11) 500 555-0193,21/05/2013,10+ Miles
15712,249,AW00015712,NULL,"Chandra, Whitney",Whitney,NULL,Chandra,04/06/1954,M,NULL,F,whitney2@adventure-works.com,130000,4,5,High School,Management,1,4,1 (11) 500 555-0167,11/07/2013,0-1 Miles
15713,267,AW00015713,NULL,"Lee, Hannah F",Hannah,F,Lee,07/12/1953,M,NULL,F,hannah20@adventure-works.com,130000,5,5,Partial High School,Professional,1,4,1 (11) 500 555-0126,08/11/2013,10+ Miles
15714,214,AW00015714,NULL,"Pal, Bethany W",Bethany,W,Pal,16/03/1953,S,NULL,F,bethany15@adventure-works.com,80000,5,0,Partial High School,Skilled Manual,1,2,1 (11) 500 555-0163,09/10/2013,10+ Miles
15715,27,AW00015715,NULL,"Adams, Isabella",Isabella,NULL,Adams,17/12/1980,S,NULL,F,isabella46@adventure-works.com,60000,0,0,Bachelors,Professional,0,3,1 (11) 500 555-0115,29/07/2013,10+ Miles
15716,24,AW00015716,NULL,"Madan, Roy",Roy,NULL,Madan,17/12/1980,S,NULL,M,roy8@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,1 (11) 500 555-0189,19/11/2012,10+ Miles
15717,18,AW00015717,NULL,"Henderson, Alexia M",Alexia,M,Henderson,23/11/1981,S,NULL,F,alexia5@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,1 (11) 500 555-0113,11/11/2012,5-10 Miles
15718,3,AW00015718,NULL,"Lin, Heather L",Heather,L,Lin,13/10/1981,M,NULL,F,heather7@adventure-works.com,70000,0,0,Bachelors,Professional,1,3,1 (11) 500 555-0116,16/09/2013,10+ Miles
15719,15,AW00015719,NULL,"Liang, Lacey A",Lacey,A,Liang,10/01/1982,M,NULL,F,lacey29@adventure-works.com,80000,0,0,Bachelors,Professional,1,2,1 (11) 500 555-0131,23/11/2012,10+ Miles
15720,7,AW00015720,NULL,"Ramos, Jaime",Jaime,NULL,Ramos,23/01/1980,M,NULL,F,jaime19@adventure-works.com,70000,0,0,Bachelors,Professional,1,4,1 (11) 500 555-0159,10/02/2013,10+ Miles
15721,40,AW00015721,NULL,"Guo, Cara R",Cara,R,Guo,11/08/1985,S,NULL,F,cara13@adventure-works.com,80000,0,0,Bachelors,Professional,0,3,1 (11) 500 555-0174,17/06/2013,10+ Miles
15722,32,AW00015722,NULL,"Jenkins, Angela",Angela,NULL,Jenkins,25/05/1980,M,NULL,F,angela9@adventure-works.com,80000,0,0,Bachelors,Professional,0,3,1 (11) 500 555-0118,18/11/2012,10+ Miles
15723,11,AW00015723,NULL,"Deng, Kate L",Kate,L,Deng,14/03/1985,M,NULL,F,kate1@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,1 (11) 500 555-0132,08/11/2012,10+ Miles
15724,21,AW00015724,NULL,"She, Roger L",Roger,L,She,30/10/1979,S,NULL,M,roger27@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,1 (11) 500 555-0187,04/11/2012,10+ Miles
15725,19,AW00015725,NULL,"Price, Trevor M",Trevor,M,Price,15/01/1979,M,NULL,M,trevor0@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,1 (11) 500 555-0133,21/11/2012,10+ Miles
15726,25,AW00015726,NULL,"Barnes, Faith F",Faith,F,Barnes,27/08/1978,M,NULL,F,faith3@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,1 (11) 500 555-0195,07/11/2012,10+ Miles
15727,8,AW00015727,NULL,"Zeng, Alisha A",Alisha,A,Zeng,31/10/1977,M,NULL,F,alisha23@adventure-works.com,80000,0,0,Bachelors,Professional,1,3,1 (11) 500 555-0143,09/05/2013,10+ Miles
15728,33,AW00015728,NULL,"Sharma, Keith",Keith,NULL,Sharma,31/01/1979,M,NULL,M,keith12@adventure-works.com,110000,0,5,Partial College,Management,0,3,1 (11) 500 555-0199,08/03/2013,10+ Miles
15729,32,AW00015729,NULL,"Suri, Mayra M",Mayra,M,Suri,21/09/1983,M,NULL,F,mayra0@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,1 (11) 500 555-0114,27/12/2012,10+ Miles
15730,2,AW00015730,NULL,"Dominguez, Philip",Philip,NULL,Dominguez,18/08/1977,M,NULL,M,philip13@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,1 (11) 500 555-0117,19/08/2013,10+ Miles
